Train SISNR,Test SISNR,Train CL Loss,epoch
8.528426386,5.192085639,-0.947392777,138
8.585770022,5.336656198,-0.946962943,139
8.52839916,5.295793185,-0.946453273,140
8.552066865,5.170833208,-0.946717001,141
8.689450264,5.007118365,-0.945729273,142
8.594982424,5.124332005,-0.945285178,143
8.555080983,5.196477534,-0.944898948,144
8.680933122,5.344192192,-0.945583032,145
8.573517846,5.387194926,-0.94591633,146
8.599230489,5.147248026,-0.945210657,147
8.78073194,5.384316264,-0.94518411,148
8.690138386,5.177515091,-0.94540317,149
8.805772043,5.443054736,-0.9449512,150
8.725395572,5.230632739,-0.944728855,151
8.717695759,5.133068254,-0.945560853,152
8.829585537,5.154973289,-0.946713103,153
8.817364016,5.316958984,-0.946620149,154
8.80560395,5.125927089,-0.947030792,155
8.800887477,5.220670564,-0.947879299,156
8.848873292,5.419424962,-0.949195993,157
8.856543018,5.315717597,-0.949394395,158
8.850220219,5.158716176,-0.950294533,159
8.895078075,5.13061353,-0.951627072,160
8.827433986,5.432866486,-0.9505655,161
8.932157332,5.269749336,-0.951880778,162
8.884321551,5.239135297,-0.953546207,163
8.902563833,5.253384404,-0.95408336,164
8.900921391,5.289115882,-0.953272227,165
9.007429923,5.425751787,-0.954082281,166
8.9255017,5.050837181,-0.954701233,167
8.860109206,5.120010881,-0.953976293,168
8.947564771,5.303049838,-0.954155793,169
8.943641939,5.200952284,-0.95537049,170
8.971871899,5.101961231,-0.955273138,171
9.081046689,5.095249956,-0.956002893,172
8.999173718,5.049419235,-0.955265645,173
9.14760768,5.355718646,-0.956006762,174
9.123582286,5.214989891,-0.955727568,175
9.143426711,5.322332814,-0.957076813,176
9.039797967,5.160553301,-0.955473546,177
9.166354395,5.286152128,-0.955184744,178
9.115682248,5.139104903,-0.956894819,179
9.170090398,5.25228221,-0.956363232,180
9.179252378,5.567466272,-0.956127815,181
9.155595379,5.334625041,-0.956792726,182
9.186104036,5.175413936,-0.955756897,183
9.222642991,5.36001409,-0.955904622,184
9.279580455,5.092467166,-0.955712301,185
9.294723203,5.099066216,-0.95759482,186
9.269981969,5.351254558,-0.956792762,187
9.36331549,5.667506067,-0.957023773,188
9.39500215,5.055385396,-0.956551552,189
9.327509819,5.198147323,-0.956211521,190
9.352478273,5.346534314,-0.956134825,191
9.423758876,5.438609755,-0.956821401,192
9.409972622,5.492883425,-0.957525478,193
9.345030108,5.342122018,-0.956981019,194
9.292572544,5.307301125,-0.954528516,195
9.397671853,5.541252455,-0.9549608,196
9.342304722,5.306864749,-0.955316572,197
9.432792233,5.25433833,-0.955203599,198
9.427831588,5.230577528,-0.955139635,199
9.550113555,5.592652557,-0.955787151,200
9.528303546,5.452561883,-0.956352678,201
9.552626641,5.593566444,-0.957139269,202
9.485699377,5.21274301,-0.956708516,203
9.673756015,5.545480531,-0.956433556,204
9.488388185,5.38986744,-0.955511524,205
9.52445867,5.30060577,-0.95414924,206
9.61393827,5.537368283,-0.956020109,207
9.667602478,5.143182779,-0.955769977,208
9.653094107,5.262880811,-0.953428607,209
9.680812282,5.294534424,-0.955558323,210
9.7798006,5.61882069,-0.955480612,211
9.683820601,5.447197178,-0.954460336,212
9.742552419,5.535663389,-0.955420809,213
9.764795642,5.539041299,-0.955080067,214
9.756492461,5.376132265,-0.955862401,215
9.682958726,5.075894934,-0.954618958,216
9.713937852,5.260572683,-0.954776106,217
9.881520733,5.453712005,-0.954324459,218
9.84377375,5.57425691,-0.954419686,219
9.692151777,5.74395371,-0.95278799,220
9.794232922,5.696931398,-0.953880206,221
9.87954715,5.380270576,-0.954603885,222
9.773906062,5.411867373,-0.952713838,223
9.936156704,5.702571189,-0.954646112,224
9.947931966,5.500157688,-0.955063416,225
9.845530695,5.397228051,-0.954092795,226
10.02982373,5.620202988,-0.953650498,227
10.01357026,5.587591659,-0.952703999,228
10.02452324,5.47152725,-0.953292468,229
10.01330394,5.608199036,-0.953534176,230
10.08202147,5.58399469,-0.953559585,231
10.04445264,5.517645859,-0.953697353,232
10.06843025,5.558332492,-0.954566308,233
9.98968472,5.527478883,-0.953771845,234
10.10510614,5.557223767,-0.952442586,235
10.08071146,5.517911958,-0.953766652,236
10.04497282,5.723447626,-0.954078647,237
10.0541579,5.695344245,-0.954593174,238
10.04698999,5.74025717,-0.95386926,239
10.05517673,5.533093976,-0.954258484,240
10.04208359,5.546318222,-0.952835885,241
10.06528233,5.85691563,-0.952196794,242
10.25123762,5.348972436,-0.953578509,243
10.10191831,5.366961047,-0.953191736,244
10.18789537,5.805235967,-0.952381588,245
10.18770018,5.576116746,-0.952551899,246
10.2972182,5.703955734,-0.950638923,247
10.26016731,5.627414213,-0.949417664,248
10.28213215,5.859237615,-0.951343721,249
10.223042,5.389310686,-0.950449457,250
10.26840678,5.582574455,-0.950207289,251
10.26943813,5.494306128,-0.951165784,252
10.29279103,5.661569009,-0.95156427,253
10.43673946,5.755630895,-0.952323948,254
10.35305297,5.683986429,-0.952178917,255
10.26763258,5.541704008,-0.952001133,256
10.32340902,5.323692642,-0.951703693,257
10.30353909,5.619984843,-0.951155359,258
10.33134756,5.666765802,-0.952017388,259
10.39183183,5.493972426,-0.952360705,260
10.30564247,5.50597926,-0.951796326,261
10.43480181,5.689859139,-0.951206186,262
10.47161118,5.683740383,-0.951001788,263
10.44203257,5.534600178,-0.950205566,264
10.33221826,5.151971208,-0.949952347,265
10.52221154,5.517911762,-0.949972783,266
10.46435805,5.508362284,-0.950084381,267
10.47284289,5.519149637,-0.951426791,268
10.42031854,5.739843845,-0.949507271,269
10.57756698,5.57764061,-0.949943175,270
10.49214059,5.884528117,-0.950432797,271
10.60484462,5.701690299,-0.949804531,272
10.44474537,5.547701083,-0.950525355,273
10.62587024,5.702885902,-0.950260408,274
10.45513824,5.493570078,-0.950643061,275
10.53363957,5.468216931,-0.949978946,276
10.66850998,5.563189063,-0.949881233,277
10.58303975,5.53002193,-0.948971452,278
10.60636973,5.839651136,-0.94950893,279
10.55513997,5.260822114,-0.949387254,280
10.73035732,5.518638454,-0.950559076,281
10.69692421,5.744830854,-0.950370987,282
10.66665545,5.616599279,-0.949555501,283
10.62428379,5.767800849,-0.949039102,284
10.70473563,5.48532098,-0.950218451,285
10.66878448,5.635029605,-0.949834749,286
10.62538248,5.37460199,-0.948095839,287
10.73624728,5.540736126,-0.949287978,288
10.73959538,5.886433573,-0.949637053,289
10.74910927,5.387292493,-0.949673585,290
10.69937964,5.492247637,-0.94794512,291
10.71327453,5.614378735,-0.950407632,292
10.78348344,5.613455348,-0.949518185,293
10.82060503,5.640780631,-0.948991554,294
10.77910229,5.490683271,-0.948861166,295
10.77175223,5.644060135,-0.94976942,296
10.81440596,5.429492911,-0.948846019,297
10.7305994,5.454706088,-0.949333777,298
10.7522136,5.58979168,-0.949713624,299
10.88895515,5.261281332,-0.948365152,300
10.8506522,5.121318839,-0.947862175,301
10.93023196,5.72326168,-0.946629136,302
10.8952745,5.347778473,-0.948936966,303
10.88038177,5.44319785,-0.948515898,304
10.90777228,5.738448305,-0.946534084,305
10.91931515,5.577847244,-0.947167239,306
10.79157918,5.499300506,-0.946012387,307
10.93163432,5.457066203,-0.945571578,308
10.84497621,5.665115973,-0.946497237,309
10.84322277,5.427866036,-0.948456549,310
10.98954878,5.382870281,-0.949311155,311
10.91325071,5.831510607,-0.949324548,312
10.99084716,5.247381536,-0.948556025,313
10.88092825,5.795803148,-0.946718699,314
10.95294436,5.365252696,-0.948986211,315
11.05362991,5.527614387,-0.948283334,316
11.00579391,5.683030438,-0.947440711,317
11.04157789,5.423116764,-0.946383726,318
10.97440086,5.528831854,-0.947065525,319
11.00186822,5.459887967,-0.948304657,320
11.10125028,5.583592385,-0.948411263,321
11.01267756,5.751310162,-0.948600654,322
11.03360336,5.76896699,-0.947292989,323
10.97437892,5.612686109,-0.947174974,324
10.97609738,5.328747196,-0.947400087,325
11.11089636,5.348067869,-0.946959192,326
11.015342,5.477691842,-0.948369749,327
11.10582373,5.342768967,-0.947581368,328
11.15105131,5.776686298,-0.947966951,329
11.08315443,5.437197244,-0.947558345,330
10.99662436,5.51163557,-0.946442304,331
11.0163796,5.204540508,-0.945676446,332
11.21850432,5.520579737,-0.947628262,333
11.17014008,5.450894475,-0.947370131,334
11.21652194,5.578827303,-0.945924476,335
11.12441115,5.355851261,-0.946280078,336
11.19225539,5.491193747,-0.947180502,337
11.22835836,5.774616802,-0.94788205,338
11.15424144,5.353600182,-0.948172131,339
11.26704111,5.236882688,-0.949389681,340
11.30542469,5.363108968,-0.946686604,341
11.10121699,5.454269823,-0.946759582,342
11.2635059,5.51298569,-0.947806056,343
11.29102707,5.687515436,-0.948314186,344
11.19820564,5.601475836,-0.946311587,345
11.22628704,5.31947674,-0.946099056,346
11.18358554,5.282911344,-0.946244869,347
11.22367597,5.770123348,-0.945605668,348
11.28420944,5.586862734,-0.946592204,349
11.26439153,5.782450479,-0.94576334,350
11.25079616,5.339890078,-0.947919586,351
11.24338381,5.662601495,-0.946588337,352
11.24675286,5.438580237,-0.947121611,353
11.19469366,5.538080605,-0.945177286,354
11.21200159,5.622290932,-0.944482567,355
11.33159465,5.628716374,-0.945659324,356
11.35198384,5.208620777,-0.944082004,357
11.41313876,5.809995521,-0.945385483,358
11.3602039,5.709426835,-0.944781401,359
11.41094814,5.603542093,-0.946824454,360
11.37755129,5.329339225,-0.945376465,361
11.37516345,5.464413956,-0.945116249,362
11.45677434,5.325252896,-0.946269902,363
11.41053689,5.439301932,-0.948052229,364
11.36258928,5.678611819,-0.947403419,365
11.40918043,5.465176012,-0.945541547,366
11.38489256,5.436464131,-0.945873678,367
11.37978557,5.454644302,-0.945966617,368
11.42335938,5.315456189,-0.945005334,369
11.51921066,5.290267307,-0.946258858,370
11.37926219,5.662547871,-0.945053126,371
11.49809656,5.437135804,-0.945702539,372
11.49649411,5.445721906,-0.946881438,373
11.45270889,5.365411224,-0.945734809,374
11.46604858,5.346119715,-0.944750384,375
11.36133212,5.486702867,-0.943064467,376
11.50464682,5.650321277,-0.945283028,377
11.60386421,5.431224992,-0.944699189,378
11.6037597,5.728436964,-0.944459246,379
11.43297651,5.524552712,-0.945687375,380
11.65542516,5.347080668,-0.944928331,381
11.60643267,5.470926154,-0.94605592,382
11.5668762,5.483014533,-0.945576152,383
11.59733698,5.179029608,-0.9449366,384
11.54492763,5.671563245,-0.943792251,385
11.45918379,5.668888828,-0.944334069,386
11.58088176,5.386452323,-0.942757051,387
11.58307202,5.540592458,-0.944898938,388
11.59068821,5.467036722,-0.942908302,389
11.66182032,5.737948678,-0.944496791,390
11.57945688,5.501974421,-0.944779961,391
11.69782989,5.083361678,-0.945041124,392
11.72967431,5.461658496,-0.944590436,393
11.67745532,5.281336194,-0.944813415,394
11.68854566,5.354729449,-0.944887386,395
11.62716619,5.389611049,-0.943905694,396
11.64387617,5.461531915,-0.945792865,397
11.66675435,4.951729245,-0.94603611,398
11.665573,5.332008613,-0.944658764,399
11.55049681,5.306976212,-0.944670637,400
