Train SISNR,Test SISNR,Train CL Loss
-11.680551007390022,-5.019751632213593,-0.4310676399618387
-4.591052561998367,-2.0687612811724345,-0.5298365261405706
-2.669087737798691,-0.5476062479118506,-0.5658837575465441
-1.6616504210978746,0.2045049880941709,-0.6023439392447472
-1.108411776367575,0.8347257442772389,-0.6315098945051432
-0.5688791696447879,1.3353464444478353,-0.6602662447839975
-0.09470828133635223,1.8379118025302887,-0.6811234708875418
0.11984213488176465,1.9133444517850875,-0.6940265838056803
0.6017267443239689,2.2273579478263854,-0.7210332937538624
0.7590186018496752,2.335851895312468,-0.7371060661971569
1.0747224437072873,2.633992533882459,-0.7518243789672852
1.4725529178977013,2.863404470682144,-0.7714254949241877
1.4566327780485153,3.0627550423145293,-0.7753302156925201
1.7708095349371433,3.0793874621391297,-0.793214101344347
1.8671164028346539,3.44378164211909,-0.8006269950419664
2.2133293747901917,3.690442172686259,-0.8142353855073452
2.33165155723691,3.7251875082651775,-0.8208429832011461
2.758107416331768,3.9451454877853394,-0.8351918943226337
2.766368791460991,4.093936773141225,-0.8379152733832598
3.0673724487423897,4.241340017318725,-0.8482973724603653
3.24811153113842,4.53274389108022,-0.8549819942563772
3.413410522043705,4.688001950581868,-0.8604828752577305
3.511350378394127,4.79699509938558,-0.8642975687980652
3.7238777056336403,4.7945424795150755,-0.8703837357461452
3.778272159397602,5.10844319264094,-0.8744536340236664
3.8878006488084793,5.077377605438232,-0.877442192286253
3.916399270296097,5.177357558409373,-0.8798639420419931
4.082160323858261,5.080662147204081,-0.8839166816323996
4.25079720467329,5.33582767645518,-0.8891192097216845
4.251714341342449,5.490003299713135,-0.8919779360294342
4.3630165830254555,5.433945417404175,-0.8952718023210764
4.313791498541832,5.4807329456011455,-0.896598307415843
4.531903833150864,5.525278083483378,-0.9006719812750816
4.48017231374979,5.568180123964946,-0.9016631972044706
4.649850144982338,5.7223577976226805,-0.9050545729696751
4.526576280593872,5.763239852587382,-0.9051546547561884
4.751834772527218,5.741199739774069,-0.9078367780894041
4.818122446537018,5.793902571996053,-0.9107917528599501
4.896004378795624,6.001974519093832,-0.9114463292062283
4.917592421174049,6.153632767995199,-0.913609592244029
4.891947388648987,5.965813056627909,-0.9137904625386
4.993011683225632,5.9349912881851195,-0.9160782787948847
5.048304662108421,6.069311229387919,-0.9174629896879196
5.117260694503784,6.21823399066925,-0.9185213055461645
5.2647788524627686,5.9468410809834795,-0.9220295585691929
5.149354919791222,6.147279413541158,-0.9217828344553709
5.202893972396851,6.163038047154744,-0.9214800465852022
5.141840785741806,6.321583541234334,-0.9217319134622812
5.3679115027189255,6.316901079813639,-0.9241466913372278
5.364905655384064,6.270587952931722,-0.925571620464325
5.457445502281189,6.265874036153158,-0.9262720458209515
5.428094357252121,6.260978110631307,-0.9275720547884703
5.491798564791679,6.324907890955607,-0.9276512898504734
5.554942354559898,6.356834665934245,-0.9284295458346605
5.50921967625618,6.237004534403483,-0.9281936138868332
5.667855501174927,6.467019995053609,-0.9296286012977362
5.563308089971542,6.555148514111837,-0.9304158464074135
5.642501935362816,6.479501938819885,-0.9313543681055307
5.6182203739881516,6.5048833847045895,-0.9305894020944834
5.696954444050789,6.4385088920593265,-0.931598536670208
5.721152693033218,6.7493441263834635,-0.9326249714940786
5.76446308195591,6.4790674050649,-0.9336587153375149
5.733020633459091,6.566895055770874,-0.932726763188839
5.699258491396904,6.361742456754048,-0.9337991084903479
5.899698957800865,6.735887090365092,-0.935065969824791
5.836270838975906,6.486961110432943,-0.9348157420754433
5.681871443986893,6.424219433466593,-0.9339811280369759
5.8821153193712234,6.595797046025594,-0.9357593338936567
5.957344084978104,6.811376969019572,-0.9367144145071507
5.92731386423111,6.716937565803528,-0.9364625681191683
6.019028067588806,6.745429070790609,-0.9376052003353834
5.942439138889313,6.676973263422648,-0.9378606900572777
5.943302199244499,6.650791796048482,-0.9374225027859211
6.075351744890213,6.696212045351664,-0.9385425988584757
6.039019003510475,6.678154365221659,-0.938314376398921
6.050012454390526,6.834298872947693,-0.9389760177582502
6.096773937344551,6.69133685429891,-0.9392459876835346
6.157225042581558,6.8680126110712685,-0.9395904745906591
6.20175975561142,6.780350160598755,-0.9402584210038185
6.241982638835907,6.789982557296753,-0.9409946370869875
6.159026309847832,6.76144339243571,-0.9398300163447857
6.249497801065445,6.848545471827189,-0.9407055322080851
