Train SISNR,Test SISNR,Train CL Loss,epoch
7.496209498,4.157972613,-0.579370026,273
7.601693476,4.005146219,-0.582118713,274
7.396704028,4.170109206,-0.576606362,275
7.544518548,4.108096565,-0.57984334,276
7.603647555,3.925091635,-0.580594613,277
7.591526877,4.176415551,-0.581929528,278
7.592379493,4.201594435,-0.582270901,279
7.527025284,4.327307707,-0.579658181,280
7.645634067,4.190896066,-0.581123096,281
7.697599719,4.356211682,-0.579903956,282
7.661771128,4.138485363,-0.576412545,283
7.690819756,4.240920095,-0.577999653,284
7.859368355,4.025412221,-0.57864786,285
7.629999315,4.164057523,-0.578094777,286
7.343008103,4.009277593,-0.578442647,287
7.723303133,4.105139242,-0.576305116,288
7.85269565,4.210795021,-0.576754593,289
7.802457979,4.107649902,-0.574315186,290
7.845004559,4.213514171,-0.571841275,291
7.937898944,4.204018453,-0.57826171,292
7.894428007,4.148656774,-0.573420792,293
7.842718032,4.162353576,-0.574978525,294
7.828714586,4.258584643,-0.571947384,295
7.948735591,4.21114266,-0.573626457,296
7.72521382,4.067839201,-0.566632236,297
7.956004896,4.119164054,-0.569119717,298
7.988106712,4.10226317,-0.572711683,299
7.915507886,4.17643601,-0.570742111,300
8.025908885,4.125664606,-0.570138983,301
8.060040766,4.365016627,-0.56984702,302
7.66840824,4.144968559,-0.564682518,303
8.23906294,4.056033059,-0.57214545,304
8.105490392,4.346556637,-0.566928069,305
8.115792151,4.327217363,-0.567974573,306
8.17922063,4.150120084,-0.564446665,307
8.132526721,4.222239012,-0.56272086,308
8.139580019,4.01431597,-0.562540183,309
8.185811889,4.208357425,-0.565641134,310
8.275134825,4.327549849,-0.565769309,311
8.214874375,4.355615624,-0.566099642,312
8.33027652,4.273504135,-0.564503574,313
8.170648083,4.192651354,-0.563943123,314
8.28010476,4.343291509,-0.561900356,315
8.36308467,4.216305068,-0.565129317,316
8.333238294,4.426685076,-0.561101494,317
8.241964417,4.126523865,-0.555379614,318
8.396836173,4.011905202,-0.55949637,319
8.36333241,4.263558378,-0.557626951,320
8.366345098,4.182942686,-0.556709789,321
8.370456696,4.202166481,-0.558770124,322
8.398532898,4.17039103,-0.558120176,323
8.374640465,4.071739164,-0.556438081,324
8.536059503,4.504375948,-0.557346146,325
8.461156138,4.338384238,-0.554997012,326
8.609870234,4.159268195,-0.557401799,327
8.482413353,4.238918489,-0.555676839,328
8.627263238,4.232512175,-0.554798428,329
8.605548566,4.231658051,-0.552895209,330
8.522075345,4.443651886,-0.550948489,331
8.646103397,4.330802669,-0.554610823,332
8.661784357,4.234081486,-0.552259791,333
8.734024663,4.112708579,-0.551711511,334
8.554869436,4.31762548,-0.547444595,335
8.516739815,4.250591296,-0.545905927,336
8.600169828,4.009963853,-0.54571325,337
8.706568872,4.205316085,-0.548947288,338
8.863244087,4.362921849,-0.548582494,339
8.656795563,4.260512479,-0.542257807,340
8.716730149,4.036974433,-0.5443778,341
8.778562546,4.111524259,-0.543361049,342
8.763451607,4.191415379,-0.542216586,343
8.818165841,4.109855126,-0.540973279,344
8.779216366,3.987158611,-0.543628079,345
8.841670559,4.187635358,-0.541286703,346
8.771365443,4.070656189,-0.536051521,347
8.926945533,4.313398451,-0.538370796,348
8.885766829,4.291674263,-0.535216143,349
8.850536885,4.254318204,-0.535946698,350
8.91904914,4.264021774,-0.53767466,351
8.923975268,4.24253629,-0.535338065,352
8.832231429,4.283176421,-0.531581517,353
9.010494171,4.116920276,-0.535292791,354
9.034750231,4.304753367,-0.533056055,355
9.10842191,4.097679569,-0.53108851,356
9.032846881,4.305536025,-0.530005117,357
8.979089829,4.045675669,-0.525865461,358
8.986641822,4.055137378,-0.529248136,359
9.064495856,4.139972024,-0.52620628,360
9.068927519,3.918693245,-0.524979703,361
9.111440105,4.050568135,-0.52642954,362
9.123711494,4.039429567,-0.526802476,363
9.130900783,4.104379115,-0.521810499,364
9.202275184,3.981834006,-0.523472065,365
9.129634949,4.214974995,-0.521244407,366
9.081316733,3.928905955,-0.520666997,367
9.092896492,4.218559666,-0.519736196,368
9.221450652,4.025381193,-0.519302459,369
9.208649174,4.319774486,-0.518162155,370
9.159297512,4.145998998,-0.514297507,371
9.315248797,3.984701183,-0.517331486,372
9.119996102,4.028553304,-0.513218897,373
9.281340661,3.979888846,-0.517102547,374
9.320014492,4.241846655,-0.513576497,375
9.401632063,4.044216622,-0.514434678,376
9.344976948,4.176127652,-0.513225343,377
9.25832853,3.956924329,-0.509496469,378
9.428688111,4.040197033,-0.512663505,379
9.474651306,4.081978241,-0.507575174,380
9.441811254,4.208902733,-0.50776566,381
9.401154949,4.021807496,-0.50829912,382
9.386713643,4.191534027,-0.503262554,383
9.321822536,4.117563064,-0.501471876,384
9.361998343,4.07147741,-0.50208915,385
9.400894042,3.979136285,-0.500615632,386
9.470791448,4.191868139,-0.500179639,387
9.545412125,4.060953051,-0.503002016,388
9.486947029,4.098794268,-0.501007642,389
9.524639283,4.135737889,-0.497280664,390
9.627834043,4.096638435,-0.497521626,391
9.64782238,3.9453392,-0.497093825,392
9.534277824,4.308962718,-0.491838093,393
9.608175185,4.094366532,-0.495240111,394
9.655865823,3.950945935,-0.493359243,395
9.636859925,4.030349371,-0.491151849,396
9.721687994,3.819897907,-0.491729239,397
9.711135741,4.212605279,-0.489456593,398
9.654547661,4.101132863,-0.485325829,399
9.670649498,4.203664416,-0.487257393,400
