Train SISNR,Test SISNR,Train CL Loss
-23.76938769930885,-32.34146896998087,-0.5510434508323669
-11.489824976239886,-8.801618631680807,-0.5253341808205559
-8.09806319645473,-5.91488090356191,-0.5578491176877703
-6.51358277457101,-4.9196798721949255,-0.5814882715543112
-5.710834616706485,-4.051194405555725,-0.5977495028859093
-5.1306296076093405,-3.501212457815806,-0.6032409242221287
-4.546488194238572,-3.1441725373268126,-0.6115156156676156
-4.277292978195917,-2.7284129401048025,-0.6098005998702276
-3.9299774964650473,-2.377463787794113,-0.6191011042821974
-3.721996103014265,-2.0531165172656376,-0.6185944051969618
-3.4134420440310524,-1.713299693663915,-0.6236106866881961
-3.1470207146235873,-1.4139053056637445,-0.6271439137912932
-3.062588487352644,-1.6678923000892003,-0.6325184646106902
-3.0360835166204545,-1.2139553020397822,-0.6363061865170797
-2.6852423350016275,-0.8419844791293144,-0.6431404806318737
-2.531940153666905,-0.5770461120953162,-0.6427377121789115
-2.2764513265518915,-0.5688288375735283,-0.6481291850407919
-2.162688964889163,-0.39290869776159526,-0.6485081400190081
-1.805603924251738,-0.22215635608881712,-0.661259514944894
-1.6050935302461897,0.06893896212180456,-0.6640614327930269
-1.5939480293364752,0.020627709478139876,-0.6582143108050028
-1.430247698511396,0.24992760742704073,-0.6631069098200116
-1.30611671152569,0.289108286301295,-0.6641792172477359
-1.2616811196009319,0.3493725753078858,-0.6644766330718994
-1.0170251762583142,0.5297342225909233,-0.6694337413424537
-0.9955348982697442,0.7613897131135067,-0.6661205064682734
-0.861291936465672,0.7153275787830353,-0.6704326357160296
-0.7639580567677816,0.9367940336465835,-0.6749334959756761
-0.6199286931327411,0.9789044124384721,-0.6757653440747943
-0.5659261523258119,0.9362942631045977,-0.6761986556507292
-0.4503612869552204,1.0903309889137744,-0.6803707480430603
-0.36550919782547725,1.1203980655719836,-0.6818676449003673
-0.19218380926620393,1.2942032277584077,-0.6834595998128256
-0.1270154324315843,1.3991958712538084,-0.6868417348180499
-0.037124586424657276,1.4407664061834415,-0.6860356472787403
0.09586598901521592,1.531992178161939,-0.6925391895430428
0.22160712576338223,1.5590787996848425,-0.6923864285151163
0.24608152395203,1.695212793846925,-0.68858212800253
0.38013507177432376,1.881034791469574,-0.6908887908572242
0.5779649892023632,1.8689440116286278,-0.6951942869595119
0.604541098078092,2.102554766337077,-0.6946058386848086
0.7611568059240069,2.136709934473038,-0.6963247997420174
0.8739705625034514,2.147993137439092,-0.7003455445879981
0.980687521752857,2.3418186863263446,-0.7010601361592611
1.0954123479979379,2.3176587581634522,-0.7031762145814442
1.1904552323477608,2.3314774851004283,-0.7053423892884028
1.2909727238473439,2.4484153906504313,-0.7050494296210152
1.36611107701347,2.6336188356081647,-0.7075460354487101
1.5122064011437553,2.6420872072378794,-0.7098764748800368
1.5615530354636056,2.7603614548842113,-0.7102908463705153
1.649542320342291,2.801095688343048,-0.712279064314706
1.7320254076094854,2.8027427991231284,-0.7107887750580197
1.870435737428211,3.084999080499013,-0.7153169768197196
1.921525552159264,2.988245733579,-0.7158367747352237
1.9729773827961512,3.1686796963214876,-0.7162730438368661
1.933468330474127,2.982567858695984,-0.7138698299725851
2.1347165448325023,3.1925564686457317,-0.7198820142518907
2.1698776426769437,3.1672159413496654,-0.7194772419475374
2.243357913834708,3.272402028242747,-0.7238222928274245
2.278895690327599,3.3191906452178954,-0.7227604247274853
2.355587215650649,3.3311702410380044,-0.7234433861005873
2.3962697869255427,3.403198277950287,-0.7263609965642294
2.4639139970143638,3.4719831109046937,-0.7247090765408107
2.5296236673990884,3.601262331008911,-0.731181644258045
2.51650485538301,3.538563970724742,-0.7275736076491219
2.659101440792992,3.621661980946859,-0.735429272765205
2.7016519705454507,3.683989957968394,-0.7327519541695005
2.7338328815641857,3.714520812034607,-0.7354001800219218
