Train SISNR,Test SISNR,Train CL Loss,epoch
9.148,8.478,-0.965,312
9.088,8.269,-0.965,313
9.079,8.431,-0.965,314
9.141,8.506,-0.964,315
9.134,8.255,-0.964,316
9.069,8.443,-0.964,317
9.089,8.498,-0.964,318
9.148,8.517,-0.964,319
9.113,8.322,-0.965,320
9.212,8.506,-0.965,321
9.078,8.495,-0.965,322
9.042,8.498,-0.964,323
9.205,8.41,-0.964,324
9.166,8.348,-0.964,325
9.157,8.698,-0.963,326
9.101,8.364,-0.963,327
9.141,8.435,-0.964,328
9.222,8.408,-0.963,329
9.197,8.817,-0.964,330
9.295,8.834,-0.963,331
9.186,8.218,-0.963,332
9.283,8.602,-0.964,333
9.246,8.677,-0.964,334
9.164,8.525,-0.964,335
9.244,8.708,-0.963,336
9.274,8.618,-0.964,337
9.285,8.614,-0.962,338
9.263,8.482,-0.963,339
9.291,8.48,-0.964,340
9.273,8.731,-0.963,341
9.46,8.499,-0.963,342
9.372,8.633,-0.963,343
9.353,8.497,-0.963,344
9.421,8.676,-0.963,345
9.395,8.326,-0.964,346
9.418,8.791,-0.962,347
9.365,8.758,-0.962,348
9.384,8.55,-0.964,349
9.387,8.64,-0.963,350
9.388,8.8,-0.963,351
9.395,8.422,-0.964,352
9.415,8.699,-0.963,353
9.431,8.63,-0.964,354
9.367,8.654,-0.964,355
9.444,8.57,-0.962,356
9.387,8.586,-0.961,357
9.399,8.878,-0.961,358
9.396,8.427,-0.963,359
9.423,8.372,-0.963,360
9.456,8.557,-0.963,361
9.471,8.684,-0.962,362
9.335,8.727,-0.961,363
9.462,8.872,-0.961,364
9.416,8.638,-0.962,365
9.419,8.94,-0.961,366
9.665,8.743,-0.963,367
9.553,8.514,-0.962,368
9.543,8.581,-0.962,369
9.529202849,8.7850432,-0.961853424,370
9.572159678,8.549949876,-0.962770218,371
9.630064398,8.652335747,-0.961913152,372
9.519271165,8.746148348,-0.962358415,373
9.534073949,8.763212808,-0.961899366,374
9.525667816,8.871040765,-0.962175643,375
9.569444537,8.799538859,-0.962877942,376
9.512001425,8.653146974,-0.962542117,377
9.555556625,8.763518707,-0.962733142,378
9.589462787,8.807101878,-0.962621162,379
9.687830746,8.635990175,-0.962485684,380
9.681970328,8.775867359,-0.962440787,381
9.677590102,8.6050728,-0.962798923,382
9.628443509,8.641841698,-0.961724954,383
9.697174847,8.821602519,-0.961333172,384
9.684951931,8.645906107,-0.962375745,385
9.677520961,9.018872428,-0.960499655,386
9.692433536,9.023764348,-0.962288136,387
9.696430683,8.645355304,-0.962007422,388
9.701427221,8.775746655,-0.961831545,389
9.661522329,8.537176553,-0.960861178,390
9.628446102,8.779711318,-0.960729523,391
9.666745365,8.569595329,-0.960375004,392
9.641058445,8.864138587,-0.962049671,393
9.70636636,8.831848685,-0.962084057,394
9.798106641,8.593030739,-0.962675439,395
9.709635913,8.590858229,-0.962297918,396
9.806598306,8.730751753,-0.960786322,397
9.778366774,8.732709972,-0.961293226,398
9.793720186,8.491073386,-0.96193378,399
9.72420013,8.957637382,-0.962394563,400
