-0.14762533	-0.24213423	-0.5946727	-0.4189224	0.19273931	-0.78483605	-0.8093472	1.0580602	-0.948431	-0.08581194	-0.122592606	-0.5116211	0.00087854796	-0.0057577146	0.3607616	0.27549297	-0.61869776	0.13379817	0.33708826	0.019932348	-0.4633544	-0.4762407	0.9125657	0.78870356	0.6255087	0.24387191	-0.14024067	-0.43389997	-1.2789724	-0.3492602	0.38382733	-0.24765943	0.62078434	-0.5779295	0.2315186	0.08965189	-0.29489976	0.3484997	0.29934245	0.28251797	0.12729196	0.318852	-0.21274741	-0.10913109	0.08771113	0.7198279	-0.300983	-0.9513885	0.6364301	-0.09966885	0.74944216	-0.3250163	0.31663275	0.31453267	0.053962987	-0.497687	-0.54537845	0.045646325	-0.1700248	0.31026727	0.61946774	-0.11137391	-0.9985852	0.104801394
-0.18780544	0.20142566	-0.10245731	-1.9854649	-1.0046479	0.6917088	0.004991213	-0.0978584	1.249324	0.3544129	-1.0847063	-0.45165893	-1.3747449	0.28406063	-0.66623914	-0.14448488	-0.16227895	2.2146337	0.308586	-0.13833508	-0.4521921	-0.36756077	0.418399	0.1775819	0.37807322	-0.071027614	-0.5341844	-0.51699555	-0.29016498	1.1081678	-0.16000018	-0.10226495	-1.1944076	-0.75834507	0.534698	0.09081308	0.28163028	0.0767619	0.4233279	0.15320495	0.49313596	0.058841527	-0.4379145	0.9199436	-0.5532351	-0.94121057	-0.9550141	-0.29026166	-0.5051289	0.19410229	0.39897048	-0.49869522	0.22745614	-0.6712778	-0.0725167	0.34204236	0.66239643	-0.20061111	-0.17306621	0.9127468	-0.60771763	0.28276536	0.17356426	0.1294336
-0.52823466	-1.3283461	-0.65504664	-0.060939144	-0.26611713	-0.51914006	0.51716065	-0.29621354	-0.6195563	0.3983517	-0.23861217	0.6561086	-0.31599045	1.1843256	-0.83948797	0.10109447	0.74001473	0.95396787	-0.5071961	-0.4424016	0.9080286	0.29363808	-0.43257475	-0.6815878	0.17781559	0.005053784	0.1256322	-0.26725432	-0.8946495	-0.9471414	-0.6888504	-0.019199403	-0.09344393	0.32051024	-0.07487535	-0.71126324	-0.4295222	-0.26961184	0.031370264	0.6657847	0.2864474	-0.27020198	0.5355741	-1.1379297	-0.50146455	-0.007654102	-0.38676324	0.2158953	-0.5501714	0.9451419	0.38155356	0.76560694	-0.077502884	-0.50789374	-0.3974238	-0.6553466	-0.48108998	-0.6000981	0.36683378	-0.45904145	-0.16293602	-0.5734331	0.2561599	0.06231289
-0.64020956	-0.1688925	0.04337545	1.6650269	-0.55319333	0.21074142	0.7022573	0.5058023	0.7828455	-0.17545351	2.217785	-0.1488013	-0.04063958	0.19176334	0.28776303	-0.07828005	-1.2675589	-0.87032306	-0.81373066	-0.4532642	-2.0903287	-0.8308963	-0.38414013	-0.9190664	-0.33831158	-0.18383472	0.3563896	0.7584312	-0.5237297	-1.7673932	-1.3577477	0.1799908	0.49531442	-0.27046144	-1.6981043	-0.28500712	-0.081229985	0.12577268	-0.40129653	-0.04154272	0.11669625	-0.52641827	-0.6428597	-0.046372402	-1.1897526	0.015458029	0.7192293	0.005217153	-0.23528261	0.9119681	0.01405973	-0.45655963	-0.52083695	-0.09681989	-0.83305544	-0.93529063	-1.344465	0.45844603	0.36213237	-0.83152914	0.670402	-0.16078301	-0.08877689	0.41985366
1.4086164	-0.20277943	-0.119082004	-0.43029526	-0.3158607	0.28511477	-0.5909899	-0.078803405	0.8079841	-0.003809068	0.42768258	0.22452769	-0.22265746	0.22381051	-1.4199593	-0.16571307	0.76714426	-0.6100381	-0.6099463	-0.6479498	0.25136986	0.49425662	0.5209948	0.019289648	-0.8889483	0.2906801	-0.39790764	0.1285928	0.7618155	0.1500541	0.35383525	0.47369215	-0.07086473	0.1578305	-0.558764	0.09284628	-0.19473799	0.0012610222	-1.3606462	-0.8916959	1.0426321	0.13844071	-0.09498076	-1.2260613	0.035095938	-0.052381296	-0.53078043	-0.09687459	-1.6687266	0.9382426	-0.43655252	0.0069301724	-0.98198545	-0.5858649	-0.38436186	-0.7190527	-0.3346789	-0.066689044	0.17408238	0.704758	0.13233212	0.18283302	0.45140067	0.41056794
-0.59408844	0.21932408	-0.7489235	1.0042404	-0.3003957	1.5616847	-0.51879823	-0.46824604	0.61304677	0.5883981	-1.1476588	-0.13459188	-0.003106704	0.34674916	-0.2369696	1.7668408	0.138438	-0.15402281	-0.31831908	0.6116697	0.4826322	-0.91069525	-0.21904138	-1.294558	-0.14465001	0.117344394	-0.781875	0.054451857	0.6283175	-1.1386443	0.6936847	-0.062585846	-0.8019824	0.5951984	0.16166726	0.6561883	0.31752518	-0.28589123	-0.54017496	-0.2248589	0.90095305	-0.56272995	0.31710964	1.4701402	-1.2059236	0.152553	-0.25124383	-0.7047356	-0.43655902	0.5773446	0.6261332	1.7184639	-0.79612875	0.42702153	-1.4182472	-0.75563264	1.1205963	-0.83959717	0.45456794	-0.7053299	0.20611414	-0.18644974	-0.89195794	0.9349185
0.21332736	1.6979462	-0.93907714	0.66325724	1.1586163	0.13533732	0.20766972	-1.5250883	-0.25830054	-1.4187828	-0.972278	-0.13483623	-0.5793522	-0.40250984	0.43673182	-0.9361358	-2.281052	1.4900855	0.597378	-0.63815504	0.5845127	0.25643635	-0.45215967	-0.2987965	-0.46098033	-0.34953249	0.77491945	-0.21097332	1.0081254	-1.1684973	-0.16060205	2.1224604	0.14997207	0.22331156	0.38474163	0.15208915	-1.0349181	-1.7026204	0.3352804	-0.4477638	-0.08498539	0.391077	-0.87070554	-0.11423279	-0.13283542	0.5753162	-1.8829137	-0.51594424	0.9712202	-0.694438	-0.5776017	0.06342351	-0.39932886	-0.5737912	-0.25182295	-1.4521102	-0.6199836	-0.6298625	0.43976355	-0.77013314	-0.985473	-0.037361905	0.15000631	-0.431089
0.32077965	-0.9450142	0.38912976	-0.4276898	1.9937022	-0.4821636	1.9463404	-1.1838657	0.23644638	1.7003309	-0.21539289	0.5839254	1.1528828	1.0991483	0.53229576	0.097502515	-0.44233328	-0.5539252	-0.82544667	0.9852713	1.2354798	-0.2925084	1.026206	-0.72898334	1.1227274	1.6321276	-0.21095274	-0.32233456	0.15275109	1.7320707	-1.9268125	0.14081672	-1.3793828	0.4300448	-1.7112329	-0.48337558	-1.5077262	-0.27804822	0.13739459	-0.09328284	-0.40799764	-0.67490673	-1.7476739	0.34260082	0.24069983	0.49276507	-1.0592934	-0.14237933	-0.9437943	-0.36066222	0.08251859	-0.5942796	-1.9012998	1.1134449	-0.692539	-1.8900087	-0.61913925	0.07231673	1.3430524	1.1650536	-1.0516257	1.6238719	0.614924	0.6993751
-0.9962281	-0.33845288	-0.06007236	0.54145545	-0.32247326	0.0431635	1.0421999	-0.65244365	-0.8618798	1.4611826	-1.157507	-0.10275821	0.5442253	1.3110143	-0.22386321	-0.17293718	0.17700726	-1.018904	-0.6137513	-0.564721	0.22870362	0.73003	-0.09513964	0.874512	0.19843213	-0.25723946	-0.017016342	1.0920064	0.7806954	-0.11286676	0.56615335	1.1918056	0.58550465	0.052146364	0.03088468	-0.09499035	1.7161344	-0.7484802	-0.5409616	-0.10857027	-0.77059776	-1.8244189	0.46794167	0.19097726	-1.2826934	-0.98943144	-0.48254716	0.07781971	-0.7772425	2.1259682	0.1435434	-0.8684	-0.24837813	0.90736175	-0.6326683	-0.8309021	0.61083597	1.2624813	0.78328377	-0.46187514	0.21674417	0.009695543	-0.29424986	-0.48107195
0.60594845	-0.817295	0.53071177	1.1012886	-0.73966074	0.18904543	0.34268466	-0.7261633	0.6320872	-0.37796593	0.7693896	-0.19252643	-0.36755842	0.9143091	0.022698259	1.3269103	-1.5370308	1.4182653	-0.31488818	-0.46047968	2.2303221	0.63683856	0.48696867	-2.141322	0.82609326	0.17853938	-0.55875015	0.69573194	1.0386842	-1.0046062	0.8882246	0.47795856	0.8644009	-0.22187473	-1.2611374	-1.438098	1.0463325	0.7575559	-0.23225965	1.6708734	0.19694787	-0.8548733	1.7540308	-0.57000494	0.0639324	-1.9556231	-0.12057532	-1.1178418	-0.6457367	0.3255905	0.60838324	0.21733248	-2.0439503	0.45152932	-1.3361992	-0.042314377	-0.8392376	1.6915265	-0.093953036	0.47428504	1.1119587	0.83452004	0.46852112	0.7810148
