-0.006019293	-0.82806236	-0.010431681	1.023801	0.014430862	0.013604513	0.016940562	-1.0844138	0.14311227	-0.22952232	0.77195066	-0.034986805	0.022006499	-0.46683317	0.46742392	0.5057038	-0.7459828	0.77717555	0.23270951	-0.986613	-0.22965688	-0.0028775216	-0.7050624	0.017482221	0.013338629	-0.010322806	0.04122152	0.1906491	0.6188332	0.28738755	-0.18600549	0.17222273	-0.13523012	-0.0064654276	-0.022773674	-0.0077143977	0.8477284	0.015800431	0.016922584	-0.013465864	-0.21081465	-0.102020055	-0.021054488	-0.01223962	-0.016165724	0.016109891	0.24443471	0.009026016	0.5674782	-0.030151779	0.016307656	0.33300638	-0.0035392987	0.0051015313	-0.07189982	0.033153683	-0.79596394	-0.4828018	-0.37381265	-0.0289328	0.007864311	0.018950991	0.010681405	0.02590753
0.1708557	-1.197314	-0.01090672	-0.307673	-0.38229	-0.030576479	-0.71686435	0.93341774	-0.04554575	0.53605324	0.71957844	0.67198604	-1.437169	0.35554495	-0.6250231	0.01872028	0.02593882	-0.021707617	0.013918561	-0.649098	-0.043563493	0.022192487	-1.3523619	0.009558496	-0.72593385	0.83603114	1.5697483	0.6120932	-0.0073051304	1.1078223	0.17907931	-0.053407617	0.03718703	-0.014893005	-0.13227841	0.21331008	0.014666424	0.40675318	-1.9226586	-0.2546332	-0.1009521	0.029348422	-0.03780606	-0.03457163	0.77188706	-0.12793131	0.582621	0.000105639556	-0.04721559	0.02199382	0.39574972	0.01580366	0.021427603	-0.569605	-1.062352	0.76677626	-0.010696501	0.011396916	0.035704393	0.46066967	0.11068945	-0.23149554	-2.2950106	0.74761355
0.7856418	-0.1568019	0.1341244	-0.102492824	0.44771558	-0.6314116	1.0095422	-0.14728634	-0.020059211	-0.24650013	-0.021103855	0.38723108	1.3988769	-0.064689346	0.4363467	-0.35635316	0.026215725	0.007780561	-1.8207426	-0.41916665	-0.031263452	-0.7433622	-0.008205471	-0.025918351	-0.5584382	-0.70879173	-0.035921134	0.0009000516	-0.37681442	0.024631068	1.2671103	-0.972514	-0.12577613	-0.033009227	-0.64064914	0.058690615	0.3069732	-0.3733894	-0.019552747	-0.71231705	-1.0929202	-2.0675738	0.026756613	-0.03997525	-0.3330785	0.020078335	-0.032485195	2.2925756	0.739844	-1.7396312	0.02802712	-0.6444977	-0.122117236	0.43110812	0.0037007947	-0.7276436	0.4613598	-0.63340515	1.2703108	-1.1899835	-0.0611481	0.1283616	0.6073316	-2.8674479
0.30689496	2.0492303	-0.08262778	0.11236918	0.26330045	-0.4633902	1.1146046	0.25006935	-0.24366929	-1.2957572	1.5479021	0.920963	-0.31779915	-0.31266463	-0.0093387365	0.13959092	0.086248584	-0.12370316	-0.2808708	-0.027494546	-0.06788258	-1.374844	-0.27207085	0.1928047	0.038410664	0.18356559	0.39669743	1.22432	0.03159824	2.2455144	-0.017560136	0.021437177	0.01926656	1.9200262	-0.24888635	0.24712114	0.48452237	-0.036964953	2.2002609	0.023567384	1.314949	-0.0074390126	-0.015381047	0.3381953	-1.6740224	-0.8403919	-0.12139349	-1.4994153	-0.016101746	-0.18775448	-2.741215	1.0337666	0.006867947	-0.08292142	0.18364628	-0.41810724	-0.9114477	0.010591012	0.01935697	-0.023392158	1.0503483	0.0081988275	-0.01755723	-0.39104888
0.84625614	-0.50475246	0.37499303	-0.5648343	1.0850586	0.64473665	0.37078464	-0.01521454	0.73948836	1.7560278	0.48858112	1.6179553	-0.9362094	0.08350542	0.7026881	-0.28032672	0.84387165	-0.036651343	0.21244909	-0.847764	-0.6717835	-0.94659305	-1.1220694	0.5059379	-0.70417035	2.2777798	-0.0554246	-0.32743913	1.267714	1.0201801	-1.0986415	0.22514999	-1.3228244	0.64058703	-0.83282864	0.03369501	0.61242473	-1.4979683	-0.47067103	-0.068803996	0.018542612	0.9791062	0.70118827	0.041394133	-0.56022215	-1.220053	-0.38959864	-1.4450564	0.5501079	-0.0903868	-1.5672424	0.27503076	0.4761484	1.17626	0.59650564	1.0691874	-0.008449807	0.076870136	0.49320883	-0.5564113	1.3562953	-0.4201132	1.548381	-0.11189721
-0.7586023	0.21262358	-0.19356577	0.009692937	0.0029738133	0.12202461	-1.4041038	0.02533486	0.77076316	0.26591378	-0.013359585	0.14844672	0.8936076	0.021215605	0.040030647	0.044703797	1.4429711	-0.23640788	0.17748281	0.49866897	0.07684988	-0.20720801	-0.62929976	0.8093386	0.033180468	-0.38205057	-0.88696784	-0.1640916	0.65941846	0.8006333	0.01842508	0.5326476	0.0299308	1.6411846	0.22473145	-0.028417882	-1.934845	-0.42461213	-0.75148576	-0.2302854	0.18503824	1.2017527	-0.021306027	0.053305224	2.5722678	0.91819483	-1.3275814	0.84116167	0.033515885	0.04202987	0.15112576	0.59781307	-0.42020023	0.26212102	-1.3306568	-0.05477343	0.11542009	-1.5486741	-0.025701467	0.03930583	0.80343604	-0.12748034	-1.027034	0.8956921
-2.2253907	-1.6713153	-1.8632225	0.017077724	0.53137004	-0.023274105	-0.97304976	0.01366361	0.2434078	-0.021441923	-0.8231191	-0.01174222	-0.0374016	0.012325454	-1.3302336	-0.44626105	-0.55907255	0.13140525	-0.22391732	-0.5377092	-1.649251	-0.1892949	-0.13464415	-1.1757649	0.00831759	0.112115964	-1.3342624	0.3908759	-0.06056619	-1.0195767	0.32300633	-3.2646027	1.0540481	0.060950458	1.7878118	0.5507326	-0.050512865	-0.7235587	0.2466789	0.37873393	0.04075407	-0.008856815	-0.023998005	0.46365932	0.6407819	-0.0853502	-0.077551536	0.08730333	-0.23838028	0.07520577	-0.005311309	-0.44934157	-1.690872	-0.042910907	1.5235507	-1.4983364	-0.6441941	-0.112040415	-0.0098831775	0.055463746	0.32573113	0.24660607	-0.5316149	1.1958979
-0.28295076	-0.02219069	-0.2965106	-0.3655035	0.6285251	-0.031062782	0.098652914	0.41333362	0.14867814	0.063732944	1.2692684	2.0455217	-0.08237398	-0.13460039	0.07351081	-0.5978496	-0.04276253	0.34538278	0.9043219	-0.33674252	0.2017827	-0.057650607	0.02614786	-0.048431195	-0.013190106	1.4140176	0.68151426	1.7215046	-1.3749646	-0.023270575	4.457163	-0.303898	0.026497846	-0.45501974	-0.02678074	-0.21615262	-0.039721444	-0.2981443	0.31224477	-0.028034955	2.3648784	0.021918586	0.114336915	-1.8458607	2.251888	0.21974324	-0.054395944	-1.751617	0.017236836	1.1476817	-1.6249992	0.63844556	0.020459644	-1.4937633	-3.900164	0.050064262	1.2259289	0.053786334	0.09930817	1.0237861	-1.2121903	0.024745347	0.6538723	-3.8085608
-0.016762095	0.27925348	-0.72771925	0.24587162	0.16207369	-0.13510062	2.1380413	0.39416686	1.1493199	0.014160674	-1.2673465	0.02184424	1.6699674	-0.037458517	-1.3841112	0.11201065	2.1466584	-0.0212872	0.46673048	-0.61309034	-0.62229383	-0.4858441	0.031466953	-0.2788913	-0.6618489	0.35964212	0.0026177303	0.044973765	0.029911248	0.3609964	-0.43290102	0.96688855	1.3083279	-2.4419675	-0.023207232	-0.7177712	0.47681263	-0.03738539	-2.3357706	0.3271885	-0.021474285	0.33191517	-0.78637743	-1.4743845	-0.7517229	-0.47862676	-0.370444	-1.6786528	-1.0940294	0.024499264	-2.9134512	0.018651294	0.85845816	-0.18283547	-0.053768173	0.5044336	0.79688805	-0.017825449	-0.041895777	0.1740076	-0.028571898	-0.19729161	0.2599457	0.78942454
0.01158579	-0.4138876	0.9183364	0.0044084415	-0.12238388	-0.069467135	1.4685103	0.40531045	-0.26182848	0.7448839	0.6616345	-3.5169842	-0.16352527	-0.030442372	-0.029880697	-0.37913898	0.20706291	0.026071979	-0.42543748	-0.010766734	-0.15826434	0.018738054	-0.17382538	-0.4684293	-0.8210817	-0.74698454	0.4061116	1.3291737	0.9028727	0.6033454	0.30254236	-1.0575073	-0.02518517	-2.3028553	-0.21760745	0.8256451	1.0513173	0.22776867	0.16395645	0.010106743	-0.007840798	0.21981397	0.45026237	-2.1614046	-0.011276269	-0.06947477	1.641692	2.3694954	0.77539074	-0.2824258	-0.7726047	-0.12988806	1.0140553	0.011958799	-1.2539599	0.021128066	0.027427707	-0.5300301	-0.92988425	0.6956339	-0.30733287	-0.024465105	-2.2728007	0.03333054
