Train SISNR,Test SISNR,Train CL Loss
-18.252553045749664,-13.819205824534098,-0.38397204875946045
-14.085551977157593,-12.21500423749288,-0.35706236958503723
-12.647549033164978,-10.627354494730632,-0.3569259624928236
-11.225533366203308,-9.308135573069254,-0.36166539788246155
-9.832670152187347,-8.167401313781738,-0.3640441568568349
-8.809421390295029,-6.969289922714234,-0.35742676723748446
-7.819868892431259,-6.086886731783549,-0.3598364358767867
-6.890537157654762,-5.232239111264547,-0.36109285801649094
-6.208971261978149,-4.647877359390259,-0.3608790459111333
-5.702819764614105,-4.211404200394949,-0.36048590671271086
-5.283112779259682,-3.4705458561579388,-0.3589969975873828
-4.757117070257664,-3.236229395866394,-0.36728827003389597
-4.427632987499237,-2.7211128413677215,-0.3620194597169757
-4.04458063095808,-2.3255747497081756,-0.3669066159054637
-3.7944950312376022,-2.006224811077118,-0.36103992722928524
-3.4113380387425423,-1.7684086322784425,-0.3700741585344076
-3.1971109434962273,-1.4780160372455915,-0.36706976871937513
-2.889186844229698,-1.1912216504414876,-0.36917797289788723
-2.792732998728752,-0.9329845211158196,-0.3672273065894842
-2.438547994941473,-0.7745094981044531,-0.3718017479404807
-2.2578574419021606,-0.4980398384233316,-0.37756600975990295
-2.1835320629179478,-0.3494155659029881,-0.37220487650483847
-1.984390765428543,-0.33577281683683396,-0.3732187347486615
-1.8836114294826984,-0.025003009910384812,-0.3721694564446807
-1.5917897280305624,0.06058891396969557,-0.3795911157503724
-1.6357428953051567,0.09452002048492432,-0.372531701810658
-1.470728700980544,0.26003957701226077,-0.3736061481758952
-1.1710927076637745,0.36173705868422984,-0.3851928347721696
-1.3412119653075933,0.4120282323410114,-0.3769143233075738
-1.1368798427283764,0.4817467972636223,-0.37883769534528255
-1.0872723087668419,0.5391296384235224,-0.381044234149158
-1.00169862434268,0.6552576986451943,-0.38121894653886557
-1.0060167438350618,0.6291314921031396,-0.38217560201883316
-1.1099191084504128,0.7106415688991546,-0.37576772551983595
-0.9589447425678372,0.6674173566202323,-0.3775449162349105
-0.9056647131219506,0.6860736484328905,-0.38194567896425724
-0.8107568211853504,0.7036589115858078,-0.3810650873929262
-0.7611852793488652,0.834059818337361,-0.3819881659001112
-0.782457746565342,0.9368885678549608,-0.3811253346502781
-0.7770418501459062,0.9918334069351356,-0.38220263831317425
-0.8164234273135662,0.8388243481516838,-0.3779952470213175
-0.7120565460063517,0.9956295806914568,-0.3826338406652212
-0.6966874226927757,1.0578357284267743,-0.3805600684136152
-0.8001290268730372,1.1034246263404688,-0.3776873694732785
-0.758326462469995,1.063372862835725,-0.37661988474428654
-0.6337159816175699,1.1262040190398692,-0.37984737288206816
-0.6928340871818364,1.0168076381087303,-0.37753371335566044
-0.4709086278453469,1.0872000442196925,-0.384993520565331
-0.6309258188121021,0.9800254717469216,-0.379859478212893
-0.48242381447926164,1.047445670887828,-0.3825536100193858
-0.4772324888035655,1.116388282055656,-0.38202399108558893
-0.5881253641564399,1.1526029000679652,-0.37740369141101837
-0.48666173475794494,1.2456903167068958,-0.38291623909026384
-0.44751386903226376,1.248296709358692,-0.38223406206816435
-0.3720422242768109,1.2168560919662317,-0.3815463734790683
-0.35794658306986094,1.3411068777243296,-0.3828970342874527
-0.5281978221610188,1.2091125421226026,-0.3757857037708163
-0.47385151381604373,1.2433233646055062,-0.37659671157598495
-0.4455437210854143,1.3116331830620767,-0.37296564131975174
-0.42527069384232163,1.2516402612129847,-0.37567153200507164
-0.40821335441432893,1.3664873098333676,-0.37956827133893967
-0.24620825657621026,1.3240080301960309,-0.3825917514041066
-0.25889570778235793,1.3392839019497236,-0.3792535588145256
-0.26717325672507286,1.3607537196328243,-0.38020909018814564
-0.3075691375415772,1.3753468081355096,-0.3806794872507453
-0.27027909737080336,1.434028036147356,-0.37995757814496756
-0.2756655680714175,1.5589633564154306,-0.3792486544698477
-0.28691576968412846,1.45377147346735,-0.38031168654561043
-0.24311012355610728,1.4059526294469833,-0.37652189657092094
-0.3678332045674324,1.5674653274317583,-0.3700845865532756
-0.1271461087744683,1.3576217378179232,-0.3813434597104788
-0.30484086740761995,1.5293080019454162,-0.37389666587114334
-0.13362165517173707,1.3491089505453904,-0.3788097286596894
-0.10165245016105473,1.5030598712464174,-0.37978344038128853
-0.10998455062508583,1.4241697803139686,-0.3766686739400029
-0.27572817355394363,1.5634290089209875,-0.3718640450388193
-0.16924431710503995,1.5085024237632751,-0.37653377931565046
-0.09142676333431154,1.5814816464980443,-0.37490029260516167
-0.030095031950622797,1.4545239115754762,-0.37906466610729694
-0.03375784389209002,1.5986431047320366,-0.37753340508788824
-0.02083374175708741,1.6190382887919743,-0.378246177919209
-0.14165644557215273,1.631877717624108,-0.37373221665620804
-0.020993637153878808,1.6577385276556016,-0.3744569784030318
-0.08879406936466694,1.714384592572848,-0.3720918605104089
-0.03539051313418895,1.8407143006722133,-0.374139211140573
-0.011237367987632751,1.5857574691375096,-0.37780003994703293
-0.020020779920741916,1.574911832312743,-0.3727213628590107
0.017844432615675032,1.6043650122980277,-0.3750173421576619
0.11931498628109694,1.6343861756225426,-0.3750755563378334
0.07235461997333914,1.375300721824169,-0.37383121345192194
0.0647749745985493,1.6272749138375124,-0.3747048145160079
0.034812183934263885,1.614034257332484,-0.37201687041670084
0.06813047011382878,1.7500445211927096,-0.3737682718783617
0.1356602325104177,1.7660773366689682,-0.37309191189706326
0.12511260015890002,1.7102789854009945,-0.3760655140504241
0.08365757099818438,1.6618580043315887,-0.37170154601335526
0.1778143630363047,1.6446356015900772,-0.37368424888700247
0.17025751690380275,1.7415568706889948,-0.37360373977571726
0.1331901962403208,1.879743605852127,-0.3671497004106641
0.17578198364935815,1.752614564448595,-0.37230014335364103
0.18983930768445134,1.6542447124918302,-0.3728239117190242
0.20901556895114481,1.7442856614788373,-0.3702434469014406
0.20628841198049486,1.7940889020760855,-0.3683060184121132
0.2646081142593175,1.8635017226139705,-0.3726801946759224
0.26923594635445625,1.6667934882144133,-0.3725333223119378
0.2904521303717047,1.82672810703516,-0.37354613095521927
0.2697989952284843,1.881264508763949,-0.37235018238425255
0.19965762039646506,1.6915046284596125,-0.3711106851696968
0.3573689187178388,1.74017565275232,-0.3750944538041949
0.24653112585656345,1.9093257784843445,-0.3677224898710847
0.18686797190457582,1.7946470831831296,-0.36769352946430445
0.16877100220881402,1.7013823668162027,-0.36819756776094437
0.3368166934233159,1.675700766344865,-0.3684441111981869
0.3920039909426123,1.8841814128061136,-0.3711162209510803
0.31482834939379245,1.9873100797335306,-0.36835054215043783
0.21268240211065859,1.7038496206204097,-0.3673452725633979
0.27511569554917514,1.89063155601422,-0.36706055141985416
0.46825050888583064,2.0170388760666054,-0.3754637688398361
0.38835367700085044,2.015331845978896,-0.36760436557233334
0.320654614828527,1.9770548984408378,-0.36760572250932455
0.41559951787348837,1.9844507202506065,-0.37083174753934145
0.4156043855473399,1.7276425585150719,-0.37057027965784073
0.4220354298595339,1.8033466200033823,-0.368946960195899
0.48889270331710577,1.9451893866062164,-0.37100418377667665
0.45120274112559855,1.9588552504777907,-0.3654776904731989
0.49484246387146413,1.7934698084990184,-0.3678817003965378
0.47362132905982435,1.9708300108710926,-0.36518293991684914
0.5149246847722679,1.960264112552007,-0.36934868805110455
0.6165283855516464,1.9263221805294355,-0.37075855769217014
0.47127219568938017,1.8608426456650098,-0.36133670434355736
0.5376274846494198,1.9381946941216788,-0.36817106883972883
0.5306955398991704,2.034564454853535,-0.37026451621204615
0.6137203159742057,2.04123215675354,-0.3699868358671665
0.6161324181593955,2.0300689419110616,-0.3693333650007844
0.5808889665640891,2.093212708334128,-0.36673819459974766
0.5768385911360383,2.055822043120861,-0.36575636453926563
0.54064902337268,1.9707809726397196,-0.3659282745793462
0.6841091956011951,2.119980506102244,-0.3721672324463725
0.586911188904196,2.1833522568146386,-0.36582154501229525
0.5942320809699595,2.0434197415908177,-0.36628964357078075
0.7069859972689301,2.1284507979949314,-0.37027896475046873
0.7448861626908183,2.110043493906657,-0.371599811129272
0.8029719737824053,2.1933427184820173,-0.37119624577462673
0.6775522846728563,1.9589921603600184,-0.3677574098110199
0.8604788770899177,2.079327357808749,-0.37111866008490324
0.7883294119965285,2.126760129630566,-0.3684355141595006
0.8383667534217238,2.0679456094900766,-0.36901500448584557
0.8151542767882347,2.133499658604463,-0.36894670501351357
0.8516070132609457,1.801766996582349,-0.3700179858133197
0.7117089050589129,2.060886014501254,-0.3642643466591835
0.8217321997508407,2.156258084376653,-0.3678075997158885
0.9287758208811283,2.16260562390089,-0.3739047273993492
0.9017243143171072,2.2165806755423545,-0.3703658729791641
0.8973961723968387,2.3438652882973354,-0.3730848226696253
1.015058446675539,2.2195310428738595,-0.37399743031710386
0.8526848102919757,2.205114499727885,-0.3701210292056203
0.880874561611563,2.133523257325093,-0.3685234449803829
1.0777556160464883,2.051284411549568,-0.37548905797302723
0.9464871389791369,2.3268049200375875,-0.37125861924141645
1.023760442622006,2.380831996848186,-0.37050194572657347
0.9522579768672585,2.3003855789701144,-0.36926691327244043
0.976445242529735,2.2015064736207326,-0.36677542701363564
1.0080621964298189,2.455410600701968,-0.37063447665423155
1.0709624215960503,2.2365502859155337,-0.37406992353498936
1.2004707753658295,2.4255006432533266,-0.37609787192195654
1.1907617738470435,2.2511739785472553,-0.3745989575982094
1.1839120113290846,2.534817914664745,-0.37619639560580254
1.1411823956295848,2.382024294137955,-0.3727507879957557
1.085324801504612,2.2881054292122522,-0.3698170827701688
1.389458067715168,2.368165412545204,-0.3776643527671695
1.276605499908328,2.29108194510142,-0.3754670638591051
1.2481810711324215,2.421144528190295,-0.3754052761942148
1.3246850008144975,2.3942301352818807,-0.3758299369364977
1.2808768469840288,2.535766001542409,-0.37548269517719746
1.2180703729391098,2.439242771267891,-0.37891459930688143
1.3984620831906796,2.527448001007239,-0.37950667925179005
1.5076320059597492,2.564534177382787,-0.3839407842606306
1.5492807999253273,2.507983433206876,-0.3796015465632081
1.4599778149276972,2.426030186812083,-0.3812037827447057
1.371859542094171,2.5577823827664057,-0.37957426253706217
1.4598579928278923,2.242998336752256,-0.3823672439903021
1.537906164303422,2.6322107017040253,-0.38431082107126713
1.5350790936499834,2.318065052231153,-0.3802118496969342
1.502917591482401,2.592682020862897,-0.385785024613142
1.493748152628541,2.7122720047831534,-0.38375316094607115
1.5830468349158764,2.8392176826794944,-0.3886379888281226
1.665660746395588,2.7752434750398,-0.3898750776425004
1.6438136138021946,2.613714083035787,-0.3890428692102432
1.6811953615397215,2.768691424528758,-0.3899736534804106
1.8217010013759136,2.8071711907784143,-0.3943673465400934
2.0184586495161057,2.986336131890615,-0.39817709289491177
1.803733617067337,2.6928707152605056,-0.3963410295546055
1.6415205262601376,2.9777540008227033,-0.39637986943125725
1.8694247044622898,3.0093262751897174,-0.39717433135956526
1.9494471158832312,2.9176914433638257,-0.399948313832283
1.9425365440547466,3.1026990175247193,-0.39946315810084343
2.0627228878438473,3.0368815759817758,-0.4035136504098773
2.2182169631123543,3.137902401884397,-0.40559281315654516
2.1311095356941223,2.9720590045054753,-0.4030699459835887
2.243316300213337,3.2874370902776717,-0.4066302375867963
2.1917317509651184,3.30200058221817,-0.40594921074807644
2.170796737074852,3.0819427212079367,-0.40438033919781446
2.4432292357087135,3.176072641213735,-0.41583621595054865
2.2816538959741592,3.130489011605581,-0.40774667728692293
2.311675548553467,3.210254732767741,-0.4118126844987273
2.5167753472924232,3.4484329054752987,-0.41962640825659037
2.572989299893379,3.358537162343661,-0.4185301819816232
2.596260614693165,3.4400264859199523,-0.4203880187124014
2.4505478031933308,3.458505286773046,-0.4216381283476949
2.7225875593721867,3.516149051984151,-0.425040022470057
2.812743343412876,3.5148359258969624,-0.42804013192653656
2.7660037726163864,3.4948967317740123,-0.429031478241086
2.8577082082629204,3.625919848680496,-0.4317622110247612
2.8646904975175858,3.741624144713084,-0.4296564608812332
2.9188027158379555,3.425006020069122,-0.43307189363986254
2.9183464348316193,3.441934617360433,-0.43487767688930035
2.7343338038772345,3.4031084895133974,-0.436425669118762
2.9841333478689194,3.667753738164902,-0.44286543503403664
3.0957079604268074,3.852350950241089,-0.4452523346990347
3.234907567501068,3.8683253645896913,-0.4480534316971898
3.183445267379284,3.8824034690856934,-0.45062329806387424
3.315694898366928,3.8236194610595704,-0.45293092634528875
3.187571682035923,4.176440970102946,-0.44440796226263046
3.4068998247385025,3.957347210248311,-0.45656646974384785
3.3326947763562202,4.1559040705362955,-0.45669329911470413
3.38905568420887,4.042995842297872,-0.45518624037504196
3.5342035070061684,3.9710448225339254,-0.4647293137386441
3.3469014912843704,4.177874755859375,-0.45851774886250496
3.64729668200016,4.190634524822235,-0.4662115341052413
3.6587578803300858,4.393007496992747,-0.4698699405416846
3.6935890316963196,4.341481610139211,-0.4694166937842965
3.794031471014023,4.498578437169393,-0.472472901456058
3.8101460337638855,4.212624188264211,-0.477553135715425
3.9040824323892593,4.701802921295166,-0.47827612701803446
3.8308306708931923,4.457036507129669,-0.4721814142540097
3.9167741388082504,4.576965939998627,-0.474146512337029
4.001694105565548,4.595424111684164,-0.4809202738106251
3.9640035927295685,4.573333692550659,-0.4800488408654928
4.0714612156152725,4.592385892073313,-0.4797381656244397
4.100883707404137,4.692607355117798,-0.4854873986914754
4.207035966217518,4.723584588368734,-0.48798010125756264
4.210628338158131,4.914537703990936,-0.49170060362666845
4.313372805714607,4.820200033982595,-0.4917248673737049
4.348750680685043,4.987244860331217,-0.4947206489741802
4.38745042681694,4.840141320228577,-0.4990880647674203
4.5489116460084915,4.873770773410797,-0.5045225154608488
4.375304207205772,5.013418018817902,-0.5021519148722291
4.431894533336163,4.944292418162028,-0.5007271701470017
4.425459980964661,5.220621101061503,-0.49699466209858656
4.579850375652313,5.090452647209167,-0.5040922416374087
