Train SISNR,Test SISNR,Train CL Loss,epoch
10.02132643,5.404099049,-0.95160473,238
10.02151689,5.477030737,-0.951586227,239
10.11246294,5.725854076,-0.95174442,240
10.05213747,5.494723527,-0.950937431,241
10.06186941,5.538500199,-0.950368833,242
10.09418521,5.375278113,-0.95069384,243
10.05852696,5.704521419,-0.9501806,244
10.01383895,5.520777237,-0.949828457,245
10.14324653,5.452122683,-0.950648302,246
10.14938865,5.443378752,-0.950086463,247
10.10931261,5.314712854,-0.950661955,248
10.12900239,5.427293491,-0.950279911,249
10.22003851,5.776710043,-0.95106255,250
10.17694169,5.562110726,-0.950988971,251
10.12599656,5.548535824,-0.950392085,252
10.20010881,5.510019649,-0.950901312,253
10.2250078,5.467562092,-0.950342955,254
10.29787414,5.492051635,-0.949553242,255
10.18760813,5.74367954,-0.949512987,256
10.19710027,5.576064983,-0.949963783,257
10.2921097,5.412900258,-0.949824629,258
10.32407773,5.587356787,-0.949701757,259
10.28251697,5.260249512,-0.949682272,260
10.26084703,5.488268388,-0.949968444,261
10.31338012,5.438252285,-0.949840671,262
10.37539128,5.527969364,-0.950468204,263
10.27836594,5.850360189,-0.94923278,264
10.35783402,5.562461903,-0.949464617,265
10.33951972,5.357043782,-0.94997779,266
10.35089342,5.35027786,-0.949428728,267
10.39155108,5.828071089,-0.94914296,268
10.52280715,5.48969573,-0.949972585,269
10.47808718,5.259666933,-0.950257276,270
10.42391986,5.392466931,-0.949648936,271
10.50736277,5.273778299,-0.949764257,272
10.5896556,5.474066766,-0.950375124,273
10.46077421,5.60091655,-0.949584598,274
10.62836441,5.576698866,-0.949822689,275
10.53958976,5.435024643,-0.94952814,276
10.51835968,5.344866078,-0.949452581,277
10.52607343,5.299710829,-0.948434797,278
10.6354276,5.433577698,-0.949057202,279
10.59361107,5.569063267,-0.94852087,280
10.6117514,5.393370949,-0.949056366,281
10.53163938,5.463011086,-0.948861243,282
10.5698991,5.562706057,-0.948569928,283
10.51720945,5.770739833,-0.948797412,284
10.59484636,5.476112716,-0.948325547,285
10.67257475,5.470939614,-0.949193318,286
10.66227633,5.246631796,-0.948950677,287
10.59890892,5.568834798,-0.948754403,288
10.56130877,5.4564669,-0.947684773,289
10.69194437,5.471023997,-0.948458829,290
10.73042897,5.360737814,-0.948344965,291
10.66165195,5.738651693,-0.948070263,292
10.66355601,5.361825543,-0.948189657,293
10.71391364,5.508881329,-0.947228345,294
10.74341802,5.750231216,-0.94800513,295
10.72915185,5.650330568,-0.948727206,296
10.66701843,5.698042,-0.948318795,297
10.68964866,5.727102421,-0.948522029,298
10.72401484,5.448342837,-0.947641323,299
10.73171711,5.607097229,-0.947507947,300
10.871855,5.6835877,-0.947978975,301
10.74141552,5.758215316,-0.947316583,302
10.72011135,5.420619963,-0.94694306,303
10.6475619,5.320948154,-0.9464352,304
10.84235911,5.515062975,-0.946099789,305
10.75942289,5.475428302,-0.945966344,306
10.83390728,5.545009352,-0.947343123,307
10.86187292,5.406687159,-0.947783397,308
10.84235108,5.667861264,-0.947532583,309
10.92853485,5.577540157,-0.948103214,310
10.84239517,5.566711646,-0.947153484,311
10.8670335,5.656823801,-0.946551027,312
10.83577002,5.603120338,-0.946351488,313
10.95468715,5.635763802,-0.947534311,314
10.7965924,5.67391837,-0.94728834,315
10.8372484,5.66415732,-0.946481926,316
10.89416565,5.69507079,-0.947743885,317
10.90001195,5.598399412,-0.948208782,318
11.03345942,5.532956088,-0.947997134,319
10.86266259,5.257026367,-0.94637518,320
11.01815467,5.500511143,-0.948118362,321
11.06659249,5.443446888,-0.947951736,322
11.0471911,5.393767687,-0.946257095,323
10.98181977,5.677204935,-0.946529342,324
10.98630281,5.620998263,-0.947107177,325
10.8656794,5.372621629,-0.94605722,326
11.03057775,5.541923059,-0.947097428,327
11.1501284,5.34728031,-0.948115631,328
11.00033877,5.653775986,-0.94693838,329
11.07718031,5.786653426,-0.946692403,330
10.99373799,5.638081752,-0.946444688,331
11.02406382,5.658397549,-0.947012359,332
11.01989485,5.329494542,-0.946044155,333
11.03616078,5.529712548,-0.945853499,334
11.21354629,5.60990349,-0.947438951,335
11.11693976,5.715987515,-0.947191681,336
11.20880207,5.341432434,-0.947258972,337
11.08191435,5.487287502,-0.946302633,338
11.14706968,5.263877282,-0.946510282,339
11.05832558,5.584149759,-0.945386241,340
11.1685492,5.607321491,-0.945700763,341
11.27656112,5.712701876,-0.945200388,342
11.15959377,5.691683881,-0.945373691,343
11.15330204,5.638313847,-0.945247739,344
11.1927365,5.747580331,-0.945738427,345
11.15007308,5.371238321,-0.946636096,346
11.1972899,5.561981214,-0.94443353,347
11.14443551,5.417421876,-0.944163299,348
11.27441569,5.965850607,-0.945239629,349
11.17735121,5.662448766,-0.944311407,350
11.24137368,5.448538808,-0.945140852,351
11.26839155,5.366924666,-0.944394431,352
11.2514302,5.599933635,-0.943980155,353
11.19168457,5.579343533,-0.943825701,354
11.25638626,5.829855312,-0.945431515,355
11.2280083,5.697613915,-0.944632067,356
11.22962183,5.579876013,-0.944449119,357
11.25659373,5.767469039,-0.945292465,358
11.13152621,5.491318908,-0.943615563,359
11.36082074,5.686397884,-0.944229522,360
11.24416533,5.526174175,-0.943908261,361
11.24872657,5.201763753,-0.945077727,362
11.31729024,5.322096359,-0.943998802,363
11.45102606,5.727217305,-0.944481417,364
11.31875684,5.768497458,-0.944354692,365
11.42490504,5.692420222,-0.94509601,366
11.36220631,5.419167712,-0.944333792,367
11.42888887,5.536265548,-0.944467573,368
11.33071524,5.432711051,-0.943433804,369
11.36990172,5.685938558,-0.943841921,370
11.42174075,5.332408447,-0.943950347,371
11.44654172,5.446283462,-0.943821273,372
11.51564303,5.493038595,-0.94400887,373
11.4156237,5.496875023,-0.942561884,374
11.48015364,5.786969814,-0.943941597,375
11.43507241,5.473653315,-0.944321694,376
11.47909232,5.701437449,-0.944845267,377
11.44064916,5.532605765,-0.943859614,378
11.46944163,5.479704956,-0.944588238,379
11.37417409,5.605727181,-0.943851584,380
11.44258081,5.688047891,-0.943890772,381
11.43473797,5.625033082,-0.943657108,382
11.55614705,5.468301365,-0.945217458,383
11.38398706,5.557113471,-0.943983324,384
11.4728224,5.631043328,-0.943858673,385
11.51723662,5.373777431,-0.944439969,386
11.57466596,5.44642227,-0.943031084,387
11.52506945,5.582094537,-0.943448194,388
11.52990427,5.4042286,-0.943874217,389
11.60622083,5.36919043,-0.943074863,390
11.59257683,5.285093341,-0.94336613,391
11.57175895,5.643759208,-0.943531915,392
11.48704956,5.302044487,-0.943730747,393
11.61072728,5.631363921,-0.943911552,394
11.55281461,5.564670784,-0.943817419,395
11.53487519,5.381288392,-0.943374138,396
11.65741576,5.624148728,-0.944004261,397
11.63397537,5.594708901,-0.943306673,398
11.57860704,5.409837149,-0.943212994,399
11.67550327,5.262491656,-0.943334545,400
